ABX3,exp_label,is_train,A,B,X,nA,nB,nX,rA (Ang),rB (Ang),rX (Ang),t,tau,t_pred,tau_pred,tau_prob,encoded_label,rA_rX,rB_rX,d_AX,d_BX,chi_A,Z_A,chi_B,Z_B,chi_X,Z_X,delta_chi_AX,delta_chi_BX
NaCaCl3,-1,1,Na,Ca,Cl,1,2,-1,1.39,1.0,1.81,0.81,5.03,-1,-1,0.21,0,0.7679558011049723,0.5524861878453039,3.2,2.81,0.93,11.0,1.0,20.0,3.16,17.0,2.23,2.16
RbCaCl3,1,1,Rb,Ca,Cl,1,2,-1,1.72,1.0,1.81,0.89,3.98,1,1,0.63,1,0.9502762430939226,0.5524861878453039,3.5300000000000002,2.81,0.82,37.0,1.0,20.0,3.16,17.0,2.3400000000000003,2.16
CsCaF3,1,1,Cs,Ca,F,1,2,-1,1.88,1.0,1.33,0.97,3.31,1,1,0.84,1,1.413533834586466,0.7518796992481203,3.21,2.33,0.79,55.0,1.0,20.0,3.98,9.0,3.19,2.98
KCaF3,1,1,K,Ca,F,1,2,-1,1.64,1.0,1.33,0.9,3.65,1,1,0.76,1,1.2330827067669172,0.7518796992481203,2.9699999999999998,2.33,0.82,19.0,1.0,20.0,3.98,9.0,3.16,2.98
CaLiF3,-1,1,Ca,Li,F,2,1,-1,1.34,0.76,1.33,0.9,3.97,1,1,0.63,0,1.0075187969924813,0.5714285714285714,2.67,2.09,1.0,20.0,0.98,3.0,3.98,9.0,2.98,3.0
NaCaF3,-1,1,Na,Ca,F,1,2,-1,1.39,1.0,1.33,0.83,4.55,1,-1,0.36,0,1.045112781954887,0.7518796992481203,2.7199999999999998,2.33,0.93,11.0,1.0,20.0,3.98,9.0,3.05,2.98
CaHfO3,1,1,Ca,Hf,O,2,4,-2,1.34,0.71,1.4,0.92,3.91,1,1,0.66,1,0.9571428571428573,0.5071428571428571,2.74,2.11,1.0,20.0,1.3,72.0,3.44,8.0,2.44,2.1399999999999997
KCaI3,-1,1,K,Ca,I,1,2,-1,1.64,1.0,2.2,0.85,4.52,1,-1,0.38,0,0.7454545454545454,0.45454545454545453,3.84,3.2,0.82,19.0,1.0,20.0,2.66,53.0,1.8400000000000003,1.6600000000000001
NaCaI3,-1,1,Na,Ca,I,1,2,-1,1.39,1.0,2.2,0.79,5.42,-1,-1,0.14,0,0.6318181818181817,0.45454545454545453,3.59,3.2,0.93,11.0,1.0,20.0,2.66,53.0,1.73,1.6600000000000001
RbCaI3,-1,1,Rb,Ca,I,1,2,-1,1.72,1.0,2.2,0.87,4.37,1,-1,0.44,0,0.7818181818181817,0.45454545454545453,3.92,3.2,0.82,37.0,1.0,20.0,2.66,53.0,1.8400000000000003,1.6600000000000001
CaIrO3,1,1,Ca,Ir,O,2,4,-2,1.34,0.62,1.4,0.96,3.86,1,1,0.68,1,0.9571428571428573,0.4428571428571429,2.74,2.02,1.0,20.0,2.2,77.0,3.44,8.0,2.44,1.2399999999999998
CaNbO3,1,1,Ca,Nb,O,2,4,-2,1.34,0.68,1.4,0.93,3.87,1,1,0.67,1,0.9571428571428573,0.48571428571428577,2.74,2.08,1.0,20.0,1.6,41.0,3.44,8.0,2.44,1.8399999999999999
CaPbO3,1,1,Ca,Pb,O,2,4,-2,1.34,0.78,1.4,0.89,4.12,1,1,0.56,1,0.9571428571428573,0.5571428571428572,2.74,2.1799999999999997,1.0,20.0,1.8,82.0,3.44,8.0,2.44,1.64
CaRuO3,1,1,Ca,Ru,O,2,4,-2,1.34,0.62,1.4,0.96,3.87,1,1,0.68,1,0.9571428571428573,0.4428571428571429,2.74,2.02,1.0,20.0,2.2,44.0,3.44,8.0,2.44,1.2399999999999998
CaSiO3,1,1,Ca,Si,O,2,4,-2,1.34,0.4,1.4,1.08,5.04,-1,-1,0.21,1,0.9571428571428573,0.28571428571428575,2.74,1.7999999999999998,1.0,20.0,1.9,14.0,3.44,8.0,2.44,1.54
CaSnO3,1,1,Ca,Sn,O,2,4,-2,1.34,0.69,1.4,0.93,3.88,1,1,0.67,1,0.9571428571428573,0.4928571428571428,2.74,2.09,1.0,20.0,1.96,50.0,3.44,8.0,2.44,1.48
CaTiO3,1,1,Ca,Ti,O,2,4,-2,1.34,0.6,1.4,0.97,3.88,1,1,0.67,1,0.9571428571428573,0.4285714285714286,2.74,2.0,1.0,20.0,1.54,22.0,3.44,8.0,2.44,1.9
CaUO3,1,1,Ca,U,O,2,4,-2,1.34,0.89,1.4,0.85,4.93,1,-1,0.24,1,0.9571428571428573,0.6357142857142858,2.74,2.29,1.0,20.0,1.7,92.0,3.44,8.0,2.44,1.74
CaVO3,1,1,Ca,V,O,2,4,-2,1.34,0.58,1.4,0.98,3.93,1,1,0.65,1,0.9571428571428573,0.41428571428571426,2.74,1.98,1.0,20.0,1.63,23.0,3.44,8.0,2.44,1.81
CaZrO3,1,1,Ca,Zr,O,2,4,-2,1.34,0.72,1.4,0.91,3.94,1,1,0.65,1,0.9571428571428573,0.5142857142857143,2.74,2.12,1.0,20.0,1.33,40.0,3.44,8.0,2.44,2.11
CdCuCl3,-1,1,Cd,Cu,Cl,2,1,-1,1.31,0.77,1.81,0.86,4.75,1,-1,0.29,0,0.7237569060773481,0.425414364640884,3.12,2.58,1.69,48.0,1.9,29.0,3.16,17.0,1.4700000000000002,1.2600000000000002
KCdCl3,1,1,K,Cd,Cl,1,2,-1,1.64,0.95,1.81,0.88,4.07,1,1,0.59,1,0.9060773480662982,0.5248618784530387,3.45,2.76,0.82,19.0,1.69,48.0,3.16,17.0,2.3400000000000003,1.4700000000000002
NaCdCl3,-1,1,Na,Cd,Cl,1,2,-1,1.39,0.95,1.81,0.82,4.75,-1,-1,0.29,0,0.7679558011049723,0.5248618784530387,3.2,2.76,0.93,11.0,1.69,48.0,3.16,17.0,2.23,1.4700000000000002
RbCdCl3,1,1,Rb,Cd,Cl,1,2,-1,1.72,0.95,1.81,0.9,3.96,1,1,0.64,1,0.9502762430939226,0.5248618784530387,3.5300000000000002,2.76,0.82,37.0,1.69,48.0,3.16,17.0,2.3400000000000003,1.4700000000000002
TlCdCl3,1,1,Tl,Cd,Cl,1,2,-1,1.7,0.95,1.81,0.9,3.98,1,1,0.63,1,0.9392265193370165,0.5248618784530387,3.51,2.76,1.8,81.0,1.69,48.0,3.16,17.0,1.36,1.4700000000000002
CsCdF3,1,1,Cs,Cd,F,1,2,-1,1.88,0.95,1.33,1.0,3.3,1,1,0.84,1,1.413533834586466,0.7142857142857142,3.21,2.2800000000000002,0.79,55.0,1.69,48.0,3.98,9.0,3.19,2.29
KCdF3,1,1,K,Cd,F,1,2,-1,1.64,0.95,1.33,0.92,3.56,1,1,0.78,1,1.2330827067669172,0.7142857142857142,2.9699999999999998,2.2800000000000002,0.82,19.0,1.69,48.0,3.98,9.0,3.16,2.29
NaCdF3,-1,1,Na,Cd,F,1,2,-1,1.39,0.95,1.33,0.84,4.24,1,-1,0.5,0,1.045112781954887,0.7142857142857142,2.7199999999999998,2.2800000000000002,0.93,11.0,1.69,48.0,3.98,9.0,3.05,2.29
RbCdF3,1,1,Rb,Cd,F,1,2,-1,1.72,0.95,1.33,0.95,3.45,1,1,0.81,1,1.2932330827067668,0.7142857142857142,3.05,2.2800000000000002,0.82,37.0,1.69,48.0,3.98,9.0,3.16,2.29
TlCdF3,1,1,Tl,Cd,F,1,2,-1,1.7,0.95,1.33,0.94,3.48,1,1,0.8,1,1.2781954887218043,0.7142857142857142,3.0300000000000002,2.2800000000000002,1.8,81.0,1.69,48.0,3.98,9.0,2.1799999999999997,2.29
CdGeO3,1,1,Cd,Ge,O,2,4,-2,1.31,0.53,1.4,0.99,4.1,1,1,0.57,1,0.9357142857142858,0.3785714285714286,2.71,1.93,1.69,48.0,2.01,32.0,3.44,8.0,1.75,1.4300000000000002
KCdI3,-1,1,K,Cd,I,1,2,-1,1.64,0.95,2.2,0.86,4.48,1,-1,0.4,0,0.7454545454545454,0.43181818181818177,3.84,3.1500000000000004,0.82,19.0,1.69,48.0,2.66,53.0,1.8400000000000003,0.9700000000000002
NaCdI3,-1,1,Na,Cd,I,1,2,-1,1.39,0.95,2.2,0.81,5.16,-1,-1,0.18,0,0.6318181818181817,0.43181818181818177,3.59,3.1500000000000004,0.93,11.0,1.69,48.0,2.66,53.0,1.73,0.9700000000000002
TlCdI3,-1,1,Tl,Cd,I,1,2,-1,1.7,0.95,2.2,0.88,4.39,1,-1,0.43,0,0.7727272727272726,0.43181818181818177,3.9000000000000004,3.1500000000000004,1.8,81.0,1.69,48.0,2.66,53.0,0.8600000000000001,0.9700000000000002
CdPbO3,-1,1,Cd,Pb,O,2,4,-2,1.31,0.78,1.4,0.88,4.25,1,-1,0.5,0,0.9357142857142858,0.5571428571428572,2.71,2.1799999999999997,1.69,48.0,1.8,82.0,3.44,8.0,1.75,1.64
CdSO3,-1,1,Cd,S,O,2,4,-2,1.31,0.37,1.4,1.08,5.38,-1,-1,0.14,0,0.9357142857142858,0.2642857142857143,2.71,1.77,1.69,48.0,2.58,16.0,3.44,8.0,1.75,0.8599999999999999
CdSeO3,-1,1,Cd,Se,O,2,4,-2,1.31,0.5,1.4,1.01,4.24,1,-1,0.5,0,0.9357142857142858,0.35714285714285715,2.71,1.9,1.69,48.0,2.55,34.0,3.44,8.0,1.75,0.8900000000000001
TeCdO3,-1,1,Te,Cd,O,4,2,-2,0.97,0.95,1.4,0.71,181.51,-1,-1,0.0,0,0.6928571428571428,0.6785714285714286,2.37,2.3499999999999996,2.1,52.0,1.69,48.0,3.44,8.0,1.3399999999999999,1.75
CeCrO3,1,1,Ce,Cr,O,4,2,-2,1.14,0.8,1.4,0.82,1.84,-1,1,0.97,1,0.8142857142857143,0.5714285714285715,2.54,2.2,1.12,58.0,1.66,24.0,3.44,8.0,2.32,1.78
CeFeO3,1,1,Ce,Fe,O,4,2,-2,1.14,0.78,1.4,0.82,1.2,-1,1,0.99,1,0.8142857142857143,0.5571428571428572,2.54,2.1799999999999997,1.12,58.0,1.83,26.0,3.44,8.0,2.32,1.6099999999999999
CeLuO3,1,1,Ce,Lu,O,3,3,-2,1.34,0.86,1.4,0.86,3.18,1,1,0.87,1,0.9571428571428573,0.6142857142857143,2.74,2.26,1.12,58.0,1.0,71.0,3.44,8.0,2.32,2.44
SrCeO3,1,1,Sr,Ce,O,2,4,-2,1.44,0.87,1.4,0.88,4.18,1,1,0.53,1,1.0285714285714287,0.6214285714285714,2.84,2.27,0.95,38.0,1.12,58.0,3.44,8.0,2.49,2.32
CeVO3,1,1,Ce,V,O,4,2,-2,1.14,0.79,1.4,0.82,1.51,-1,1,0.98,1,0.8142857142857143,0.5642857142857144,2.54,2.19,1.12,58.0,1.63,23.0,3.44,8.0,2.32,1.81
KClO3,-1,1,K,Cl,O,1,5,-2,1.64,0.12,1.4,1.41,15.89,-1,-1,0.0,0,1.1714285714285715,0.08571428571428572,3.04,1.52,0.82,19.0,3.16,17.0,3.44,8.0,2.62,0.2799999999999998
RbClO3,-1,1,Rb,Cl,O,1,5,-2,1.72,0.12,1.4,1.45,16.05,-1,-1,0.0,0,1.2285714285714286,0.08571428571428572,3.12,1.52,0.82,37.0,3.16,17.0,3.44,8.0,2.62,0.2799999999999998
RbCoCl3,-1,1,Rb,Co,Cl,1,2,-1,1.72,0.74,1.81,0.98,4.19,1,-1,0.53,0,0.9502762430939226,0.4088397790055249,3.5300000000000002,2.55,0.82,37.0,1.88,27.0,3.16,17.0,2.3400000000000003,1.2800000000000002
CsCrCl3,-1,1,Cs,Cr,Cl,1,2,-1,1.88,0.8,1.81,1.0,4.01,1,1,0.61,0,1.0386740331491713,0.44198895027624313,3.69,2.6100000000000003,0.79,55.0,1.66,24.0,3.16,17.0,2.37,1.5000000000000002
CrLiCl3,-1,1,Cr,Li,Cl,2,1,-1,0.8,0.76,1.81,0.72,39.43,-1,-1,0.0,0,0.44198895027624313,0.4198895027624309,2.6100000000000003,2.5700000000000003,1.66,24.0,0.98,3.0,3.16,17.0,1.5000000000000002,2.18
NaCrCl3,-1,1,Na,Cr,Cl,1,2,-1,1.39,0.8,1.81,0.87,4.41,1,-1,0.43,0,0.7679558011049723,0.44198895027624313,3.2,2.6100000000000003,0.93,11.0,1.66,24.0,3.16,17.0,2.23,1.5000000000000002
RbCrCl3,1,1,Rb,Cr,Cl,1,2,-1,1.72,0.8,1.81,0.96,4.07,1,1,0.58,1,0.9502762430939226,0.44198895027624313,3.5300000000000002,2.6100000000000003,0.82,37.0,1.66,24.0,3.16,17.0,2.3400000000000003,1.5000000000000002
CsFeCl3,-1,1,Cs,Fe,Cl,1,2,-1,1.88,0.78,1.81,1.01,4.06,1,1,0.59,0,1.0386740331491713,0.430939226519337,3.69,2.59,0.79,55.0,1.83,26.0,3.16,17.0,2.37,1.33
CsGeCl3,-1,1,Cs,Ge,Cl,1,2,-1,1.88,0.73,1.81,1.03,4.2,1,-1,0.52,0,1.0386740331491713,0.4033149171270718,3.69,2.54,0.79,55.0,2.01,32.0,3.16,17.0,2.37,1.1500000000000004
CsHgCl3,1,1,Cs,Hg,Cl,1,2,-1,1.88,1.02,1.81,0.92,3.79,1,1,0.71,1,1.0386740331491713,0.56353591160221,3.69,2.83,0.79,55.0,1.9,80.0,3.16,17.0,2.37,1.2600000000000002
CsMnCl3,1,1,Cs,Mn,Cl,1,2,-1,1.88,0.83,1.81,0.99,3.95,1,1,0.64,1,1.0386740331491713,0.45856353591160215,3.69,2.64,0.79,55.0,1.55,25.0,3.16,17.0,2.37,1.61
CsNiCl3,-1,1,Cs,Ni,Cl,1,2,-1,1.88,0.69,1.81,1.04,4.34,1,-1,0.46,0,1.0386740331491713,0.38121546961325964,3.69,2.5,0.79,55.0,1.91,28.0,3.16,17.0,2.37,1.2500000000000002
CsSnCl3,1,1,Cs,Sn,Cl,1,2,-1,1.88,1.15,1.81,0.88,3.9,1,1,0.66,1,1.0386740331491713,0.6353591160220994,3.69,2.96,0.79,55.0,1.96,50.0,3.16,17.0,2.37,1.2000000000000002
CsSrCl3,1,1,Cs,Sr,Cl,1,2,-1,1.88,1.18,1.81,0.87,3.95,1,1,0.64,1,1.0386740331491713,0.6519337016574586,3.69,2.99,0.79,55.0,0.95,38.0,3.16,17.0,2.37,2.21
CsVCl3,-1,1,Cs,V,Cl,1,2,-1,1.88,0.79,1.81,1.0,4.04,1,1,0.6,0,1.0386740331491713,0.43646408839779005,3.69,2.6,0.79,55.0,1.63,23.0,3.16,17.0,2.37,1.5300000000000002
KFeCl3,1,1,K,Fe,Cl,1,2,-1,1.64,0.78,1.81,0.94,4.15,1,1,0.55,1,0.9060773480662982,0.430939226519337,3.45,2.59,0.82,19.0,1.83,26.0,3.16,17.0,2.3400000000000003,1.33
RbFeCl3,-1,1,Rb,Fe,Cl,1,2,-1,1.72,0.78,1.81,0.96,4.11,1,1,0.57,0,0.9502762430939226,0.430939226519337,3.5300000000000002,2.59,0.82,37.0,1.83,26.0,3.16,17.0,2.3400000000000003,1.33
KMnCl3,1,1,K,Mn,Cl,1,2,-1,1.64,0.83,1.81,0.92,4.08,1,1,0.58,1,0.9060773480662982,0.45856353591160215,3.45,2.64,0.82,19.0,1.55,25.0,3.16,17.0,2.3400000000000003,1.61
KNiCl3,-1,1,K,Ni,Cl,1,2,-1,1.64,0.69,1.81,0.98,4.37,1,-1,0.44,0,0.9060773480662982,0.38121546961325964,3.45,2.5,0.82,19.0,1.91,28.0,3.16,17.0,2.3400000000000003,1.2500000000000002
KSmCl3,-1,1,K,Sm,Cl,1,2,-1,1.64,1.22,1.81,0.81,5.03,-1,-1,0.21,0,0.9060773480662982,0.6740331491712707,3.45,3.0300000000000002,0.82,19.0,1.17,62.0,3.16,17.0,2.3400000000000003,1.9900000000000002
LiMgCl3,-1,1,Li,Mg,Cl,1,2,-1,0.92,0.72,1.81,0.76,6.73,-1,-1,0.03,0,0.5082872928176796,0.39779005524861877,2.73,2.5300000000000002,0.98,3.0,1.31,12.0,3.16,17.0,2.18,1.85
LiNiCl3,-1,1,Li,Ni,Cl,1,2,-1,0.92,0.69,1.81,0.77,6.26,-1,-1,0.05,0,0.5082872928176796,0.38121546961325964,2.73,2.5,0.98,3.0,1.91,28.0,3.16,17.0,2.18,1.2500000000000002
PbLiCl3,-1,1,Pb,Li,Cl,2,1,-1,1.49,0.76,1.81,0.91,4.21,1,-1,0.52,0,0.8232044198895028,0.4198895027624309,3.3,2.5700000000000003,1.8,82.0,0.98,3.0,3.16,17.0,1.36,2.18
VLiCl3,-1,1,V,Li,Cl,2,1,-1,0.79,0.76,1.81,0.72,52.08,-1,-1,0.0,0,0.43646408839779005,0.4198895027624309,2.6,2.5700000000000003,1.63,23.0,0.98,3.0,3.16,17.0,1.5300000000000002,2.18
NaMnCl3,-1,1,Na,Mn,Cl,1,2,-1,1.39,0.83,1.81,0.86,4.43,1,-1,0.42,0,0.7679558011049723,0.45856353591160215,3.2,2.64,0.93,11.0,1.55,25.0,3.16,17.0,2.23,1.61
RbMnCl3,1,1,Rb,Mn,Cl,1,2,-1,1.72,0.83,1.81,0.95,4.02,1,1,0.61,1,0.9502762430939226,0.45856353591160215,3.5300000000000002,2.64,0.82,37.0,1.55,25.0,3.16,17.0,2.3400000000000003,1.61
NaNiCl3,-1,1,Na,Ni,Cl,1,2,-1,1.39,0.69,1.81,0.91,4.5,1,-1,0.39,0,0.7679558011049723,0.38121546961325964,3.2,2.5,0.93,11.0,1.91,28.0,3.16,17.0,2.23,1.2500000000000002
SnNaCl3,-1,1,Sn,Na,Cl,2,1,-1,1.15,1.02,1.81,0.74,16.57,-1,-1,0.0,0,0.6353591160220994,0.56353591160221,2.96,2.83,1.96,50.0,0.93,11.0,3.16,17.0,1.2000000000000002,2.23
NaZnCl3,-1,1,Na,Zn,Cl,1,2,-1,1.39,0.74,1.81,0.89,4.43,1,-1,0.42,0,0.7679558011049723,0.4088397790055249,3.2,2.55,0.93,11.0,1.65,30.0,3.16,17.0,2.23,1.5100000000000002
TlPbCl3,-1,1,Tl,Pb,Cl,1,2,-1,1.7,1.19,1.81,0.83,4.53,1,-1,0.37,0,0.9392265193370165,0.6574585635359116,3.51,3.0,1.8,81.0,1.8,82.0,3.16,17.0,1.36,1.36
RbSrCl3,-1,1,Rb,Sr,Cl,1,2,-1,1.72,1.18,1.81,0.83,4.4,1,-1,0.43,0,0.9502762430939226,0.6519337016574586,3.5300000000000002,2.99,0.82,37.0,0.95,38.0,3.16,17.0,2.3400000000000003,2.21
TlSrCl3,-1,1,Tl,Sr,Cl,1,2,-1,1.7,1.18,1.81,0.83,4.48,1,-1,0.39,0,0.9392265193370165,0.6519337016574586,3.51,2.99,1.8,81.0,0.95,38.0,3.16,17.0,1.36,2.21
TlZnCl3,-1,1,Tl,Zn,Cl,1,2,-1,1.7,0.74,1.81,0.97,4.21,1,-1,0.52,0,0.9392265193370165,0.4088397790055249,3.51,2.55,1.8,81.0,1.65,30.0,3.16,17.0,1.36,1.5100000000000002
DyCoO3,1,1,Dy,Co,O,3,3,-2,1.08,0.61,1.4,0.87,2.57,1,1,0.94,1,0.7714285714285716,0.4357142857142857,2.48,2.01,1.22,66.0,1.88,27.0,3.44,8.0,2.2199999999999998,1.56
KCoF3,1,1,K,Co,F,1,2,-1,1.64,0.74,1.33,1.01,3.58,1,1,0.78,1,1.2330827067669172,0.556390977443609,2.9699999999999998,2.0700000000000003,0.82,19.0,1.88,27.0,3.98,9.0,3.16,2.1
RbCoF3,1,1,Rb,Co,F,1,2,-1,1.72,0.74,1.33,1.04,3.54,1,1,0.79,1,1.2932330827067668,0.556390977443609,3.05,2.0700000000000003,0.82,37.0,1.88,27.0,3.98,9.0,3.16,2.1
TlCoF3,1,1,Tl,Co,F,1,2,-1,1.7,0.74,1.33,1.03,3.55,1,1,0.78,1,1.2781954887218043,0.556390977443609,3.0300000000000002,2.0700000000000003,1.8,81.0,1.88,27.0,3.98,9.0,2.1799999999999997,2.1
GdCoO3,1,1,Gd,Co,O,3,3,-2,1.11,0.61,1.4,0.88,2.43,1,1,0.95,1,0.7928571428571429,0.4357142857142857,2.51,2.01,1.2,64.0,1.88,27.0,3.44,8.0,2.24,1.56
HoCoO3,1,1,Ho,Co,O,3,3,-2,1.12,0.61,1.4,0.89,2.36,1,1,0.95,1,0.8000000000000002,0.4357142857142857,2.52,2.01,1.23,67.0,1.88,27.0,3.44,8.0,2.21,1.56
KCoI3,-1,1,K,Co,I,1,2,-1,1.64,0.74,2.2,0.92,4.74,1,-1,0.29,0,0.7454545454545454,0.3363636363636363,3.84,2.9400000000000004,0.82,19.0,1.88,27.0,2.66,53.0,1.8400000000000003,0.7800000000000002
LaCoO3,1,1,La,Co,O,3,3,-2,1.36,0.61,1.4,0.97,1.64,1,1,0.98,1,0.9714285714285715,0.4357142857142857,2.76,2.01,1.1,57.0,1.88,27.0,3.44,8.0,2.34,1.56
CoMnO3,-1,1,Co,Mn,O,2,4,-2,0.9,0.53,1.4,0.84,5.06,1,-1,0.21,0,0.6428571428571429,0.3785714285714286,2.3,1.93,1.88,27.0,1.55,25.0,3.44,8.0,1.56,1.89
NdCoO3,1,1,Nd,Co,O,3,3,-2,1.27,0.61,1.4,0.94,1.81,1,1,0.97,1,0.9071428571428573,0.4357142857142857,2.67,2.01,1.14,60.0,1.88,27.0,3.44,8.0,2.3,1.56
PrCoO3,1,1,Pr,Co,O,3,3,-2,1.18,0.61,1.4,0.91,2.09,1,1,0.96,1,0.8428571428571429,0.4357142857142857,2.58,2.01,1.13,59.0,1.88,27.0,3.44,8.0,2.31,1.56
CoSeO3,-1,1,Co,Se,O,2,4,-2,0.9,0.5,1.4,0.86,4.92,1,-1,0.24,0,0.6428571428571429,0.35714285714285715,2.3,1.9,1.88,27.0,2.55,34.0,3.44,8.0,1.56,0.8900000000000001
CoSiO3,-1,1,Co,Si,O,2,4,-2,0.9,0.4,1.4,0.9,5.05,1,-1,0.21,0,0.6428571428571429,0.28571428571428575,2.3,1.7999999999999998,1.88,27.0,1.9,14.0,3.44,8.0,1.56,1.54
SrCoO3,1,1,Sr,Co,O,2,4,-2,1.44,0.53,1.4,1.04,4.08,1,1,0.58,1,1.0285714285714287,0.3785714285714286,2.84,1.93,0.95,38.0,1.88,27.0,3.44,8.0,2.49,1.56
TeCoO3,-1,1,Te,Co,O,4,2,-2,0.97,0.74,1.4,0.78,5.61,-1,-1,0.11,0,0.6928571428571428,0.5285714285714286,2.37,2.1399999999999997,2.1,52.0,1.88,27.0,3.44,8.0,1.3399999999999999,1.56
CoTiO3,-1,1,Co,Ti,O,2,4,-2,0.9,0.6,1.4,0.81,5.81,-1,-1,0.09,0,0.6428571428571429,0.4285714285714286,2.3,2.0,1.88,27.0,1.54,22.0,3.44,8.0,1.56,1.9
YCoO3,1,1,Y,Co,O,3,3,-2,1.08,0.61,1.4,0.87,2.63,1,1,0.93,1,0.7714285714285716,0.4357142857142857,2.48,2.01,1.22,39.0,1.88,27.0,3.44,8.0,2.2199999999999998,1.56
DyCrO3,1,1,Dy,Cr,O,3,3,-2,1.08,0.62,1.4,0.87,2.61,1,1,0.93,1,0.7714285714285716,0.4428571428571429,2.48,2.02,1.22,66.0,1.66,24.0,3.44,8.0,2.2199999999999998,1.78
ErCrO3,1,1,Er,Cr,O,3,3,-2,1.06,0.62,1.4,0.86,2.76,1,1,0.92,1,0.7571428571428572,0.4428571428571429,2.46,2.02,1.24,68.0,1.66,24.0,3.44,8.0,2.2,1.78
KCrF3,1,1,K,Cr,F,1,2,-1,1.64,0.8,1.33,0.99,3.52,1,1,0.79,1,1.2330827067669172,0.6015037593984962,2.9699999999999998,2.13,0.82,19.0,1.66,24.0,3.98,9.0,3.16,2.3200000000000003
NaCrF3,1,1,Na,Cr,F,1,2,-1,1.39,0.8,1.33,0.9,3.81,1,1,0.7,1,1.045112781954887,0.6015037593984962,2.7199999999999998,2.13,0.93,11.0,1.66,24.0,3.98,9.0,3.05,2.3200000000000003
RbCrF3,1,1,Rb,Cr,F,1,2,-1,1.72,0.8,1.33,1.01,3.47,1,1,0.81,1,1.2932330827067668,0.6015037593984962,3.05,2.13,0.82,37.0,1.66,24.0,3.98,9.0,3.16,2.3200000000000003
GdCrO3,1,1,Gd,Cr,O,3,3,-2,1.11,0.62,1.4,0.88,2.46,1,1,0.94,1,0.7928571428571429,0.4428571428571429,2.51,2.02,1.2,64.0,1.66,24.0,3.44,8.0,2.24,1.78
LaCrO3,1,1,La,Cr,O,3,3,-2,1.36,0.62,1.4,0.97,1.64,1,1,0.98,1,0.9714285714285715,0.4428571428571429,2.76,2.02,1.1,57.0,1.66,24.0,3.44,8.0,2.34,1.78
LuCrO3,1,1,Lu,Cr,O,3,3,-2,1.03,0.62,1.4,0.85,3.0,1,1,0.89,1,0.7357142857142858,0.4428571428571429,2.4299999999999997,2.02,1.0,71.0,1.66,24.0,3.44,8.0,2.44,1.78
CrMoO3,-1,1,Cr,Mo,O,2,4,-2,0.8,0.65,1.4,0.76,10.01,-1,-1,0.0,0,0.5714285714285715,0.46428571428571436,2.2,2.05,1.66,24.0,2.16,42.0,3.44,8.0,1.78,1.2799999999999998
NdCrO3,1,1,Nd,Cr,O,3,3,-2,1.27,0.62,1.4,0.94,1.82,1,1,0.97,1,0.9071428571428573,0.4428571428571429,2.67,2.02,1.14,60.0,1.66,24.0,3.44,8.0,2.3,1.78
PrCrO3,1,1,Pr,Cr,O,3,3,-2,1.18,0.62,1.4,0.91,2.11,1,1,0.96,1,0.8428571428571429,0.4428571428571429,2.58,2.02,1.13,59.0,1.66,24.0,3.44,8.0,2.31,1.78
PuCrO3,1,1,Pu,Cr,O,4,2,-2,0.96,0.8,1.4,0.76,12.08,-1,-1,0.0,1,0.6857142857142857,0.5714285714285715,2.36,2.2,1.3,94.0,1.66,24.0,3.44,8.0,2.1399999999999997,1.78
ScCrO3,1,1,Sc,Cr,O,3,3,-2,0.87,0.62,1.4,0.8,5.51,-1,-1,0.12,1,0.6214285714285714,0.4428571428571429,2.27,2.02,1.36,21.0,1.66,24.0,3.44,8.0,2.08,1.78
TmCrO3,1,1,Tm,Cr,O,3,3,-2,1.05,0.62,1.4,0.86,2.84,1,1,0.91,1,0.7500000000000001,0.4428571428571429,2.45,2.02,1.25,69.0,1.66,24.0,3.44,8.0,2.19,1.78
VCrO3,-1,1,V,Cr,O,3,3,-2,0.64,0.62,1.4,0.72,71.63,-1,-1,0.0,0,0.4571428571428572,0.4428571428571429,2.04,2.02,1.63,23.0,1.66,24.0,3.44,8.0,1.81,1.78
YCrO3,1,1,Y,Cr,O,3,3,-2,1.08,0.62,1.4,0.87,2.67,1,1,0.93,1,0.7714285714285716,0.4428571428571429,2.48,2.02,1.22,39.0,1.66,24.0,3.44,8.0,2.2199999999999998,1.78
CsDyI3,1,1,Cs,Dy,I,1,2,-1,1.88,1.07,2.2,0.88,4.17,1,1,0.54,1,0.8545454545454544,0.48636363636363633,4.08,3.2700000000000005,0.79,55.0,1.22,66.0,2.66,53.0,1.87,1.4400000000000002
CsMgF3,1,1,Cs,Mg,F,1,2,-1,1.88,0.72,1.33,1.11,3.57,-1,1,0.78,1,1.413533834586466,0.5413533834586466,3.21,2.05,0.79,55.0,1.31,12.0,3.98,9.0,3.19,2.67
CsMnF3,-1,1,Cs,Mn,F,1,2,-1,1.88,0.83,1.33,1.05,3.37,1,1,0.83,0,1.413533834586466,0.6240601503759398,3.21,2.16,0.79,55.0,1.55,25.0,3.98,9.0,3.19,2.4299999999999997
CsGeI3,-1,1,Cs,Ge,I,1,2,-1,1.88,0.73,2.2,0.98,4.74,1,-1,0.3,0,0.8545454545454544,0.3318181818181818,4.08,2.93,0.79,55.0,2.01,32.0,2.66,53.0,1.87,0.6500000000000004
